Normal_Feature1,Normal_Feature2,Skewed_Feature1,Skewed_Feature2
51.96861235869123,90.65950720269109,17.40906136584887,46.05543057706363
57.38466579995411,96.87816624464087,3.353295055413596,41.41202704106245
51.7136828118997,92.6049859801175,13.12242756057055,18.19688620392985
48.843517176117594,91.15952864583683,15.210944962581557,18.351674370106938
46.98896304410711,112.74403145531537,1.0642930291424266,21.874684588150252
35.214780096325725,105.35523228947571,8.207672027608465,3.856440572771043
42.801557916052914,89.60635607109019,2.886986536638632,49.16419121542603
45.393612290402125,113.49399813149876,1.3094451754504977,10.852192686926362
60.57122226218915,104.60949281314915,92.02402622790649,9.662215986557369
53.43618289568462,112.1929317825844,7.782600450388405,14.63433865245362
32.36959844637266,109.44443262885419,33.20141227539797,0.9620932858395443
53.24083969394795,87.56507483616892,5.877776685868028,3.6372341009854465
46.149177195836835,91.59728439704546,22.88282702040703,26.790781808479267
43.23077999694041,111.20940407684893,28.561324456564172,1.7285655134368718
56.11676288840868,109.15555398150197,18.108931883382795,18.48404437970231
60.30999522495951,99.68647609053778,12.757132880905434,5.630000672008816
59.31280119116199,101.75991074963173,10.615156270107555,9.862845138503767
41.607824767773614,119.16497343682637,8.580866034079497,6.813043839082919
46.907876241487855,91.12642916746255,53.05112096441562,8.79096955445707
53.31263431403564,108.20646071755057,35.51214142283596,25.391279732773736
59.75545127122359,96.9671102134916,67.06352778831383,7.0514307921110175
45.2082576215471,96.7347819515917,2.654570836722111,16.712870614114046
48.14341023336183,116.48165277980786,26.251027269210148,12.927195733805235
38.93665025993972,112.38124523482045,55.72254530522481,21.793318461853566
38.037933759193294,112.20264454000957,3.9991161940159534,55.23843295025938
58.125258223941984,119.58218210731494,1.3762063494499375,26.378105425100856
63.56240028570823,100.31505762449139,27.027863063772443,4.8399122648809465
49.27989878419666,110.22929456942445,17.088542883973396,0.6335935764851569
60.03532897892024,95.34599865109816,36.88154282642956,6.083386040111758
53.61636025047634,104.86249528732664,3.011164928283852,18.081213037461946
43.54880245394876,98.04785418448473,31.721002220637363,1.0559055619954936
53.61395605508414,101.45493947489078,4.503595461340459,13.718119120523777
65.38036566465969,108.92735538155371,3.57430397931036,18.168576799751204
49.64173960890049,87.72668975149791,3.588893131199014,8.136637558762008
65.64643655814007,131.3858091352819,33.70206565128017,29.472999182934693
23.802548959102555,84.90973927750447,21.884272780319378,2.25437829529356
58.21902504375224,81.78717080818402,14.807519126920887,1.5622101158449402
50.870470682381715,117.37166310250102,8.889228033561363,26.052948204327855
47.009926495341325,111.87494040944404,41.94405334588665,13.683404533261372
50.91760776535502,109.36179725578234,9.9662549939489,23.320853114662818
30.124310853991073,109.4251826389642,33.92165325696139,11.412479982577146
47.80328112162488,99.81629840729629,11.565497622277608,5.657925075170632
53.57112571511746,86.54118442771252,9.462391316354742,34.19647397142392
64.77894044741517,101.1370683729059,12.423221197992051,32.1304312792038
44.81729781726352,89.84257432731832,7.172905508612841,23.72897639418243
41.91506397106812,114.62679600126627,27.535546258738787,6.353072299760641
44.982429564154636,97.79413927746792,13.97205631391192,17.843217594469284
59.15402117702074,87.61754204811233,5.284850619941305,8.956199511596441
53.287511096596845,95.1792123752051,45.96679699101167,1.9210146921330646
44.70239796232961,106.19397181413436,9.686634847174226,49.85399687075283
55.13267433113356,91.54413170794038,15.685647643555269,2.9426089763904004
50.9707754934804,87.66669406650352,47.38991217419253,60.00981306245525
59.68644990532889,103.65530817237868,19.575986077146613,11.812020255817444
42.979469061226474,103.67449856663085,2.486292317155595,4.094605638269316
46.723378534022316,92.39585236943306,56.212333678644185,15.613396923034731
46.078918468678424,92.93442541572516,19.761538578696523,41.262835885641174
35.364850518678814,103.48074906036454,8.156526311026187,26.352155582609473
52.96120277064576,78.27873487754013,2.999536412328516,32.855876521475146
52.610552721798896,78.88804338435168,31.600027913605338,21.504754303408053
50.05113456642461,89.22333668121345,19.355510151257047,23.571076722830643
47.65412866624853,96.7982927243223,15.248277160980564,37.83543976100559
35.84629257949586,104.66361348397007,44.86606661072891,5.7447903108024025
45.79354677234641,122.13034325424329,31.079800273921443,13.444353323424828
46.572854834732304,112.86489434803029,3.289826402526818,5.0002625821224465
41.97722730778381,97.60092205054859,7.47125102791601,87.91116834810659
48.387142883339905,99.71475688145966,5.7133923709767584,57.66927574640829
54.040508568145384,84.96205953043287,27.24736123736823,0.8045020241075818
68.8618590121053,99.72230296011415,0.6821507971567586,24.454631263914578
51.74577812831839,95.67012041619793,16.87427112772286,51.87167114950511
52.57550390722764,104.84077840507135,28.748274317195577,3.9830565077570004
49.25554084233833,87.59153584671516,41.87334688771876,16.784058352918045
30.812287847009586,107.79019771361759,8.373491870901853,49.417305282510604
49.73486124550783,122.99108369503867,34.43615927082006,0.6907104708842362
50.60230209941027,98.36859777314713,2.344877701975547,23.908209137857707
74.63242112485287,106.02567583148412,37.47487914423375,7.0578992949042565
48.076390352188774,110.35215987566669,2.727592610561417,51.64497342711351
53.015473423336125,93.98169292171245,10.126292624197287,70.84939845244507
49.65288230294757,103.36138722715626,31.920107266529797,57.74347362481949
38.31321962380468,100.18888601172692,3.248435798408323,12.857228103969165
61.42822814515021,101.46514147823248,5.207860448895019,39.616214134707164
57.519330326867745,88.404853242168,25.62086195289811,37.228545465981576
57.910319470430466,100.36765261388415,25.461923439833893,7.686810430390687
40.906125452052606,107.46997436868175,20.496884174747816,35.311950827893064
64.02794310936099,121.76715411692562,23.68003418175234,0.7541959053781945
35.98148937207719,114.3890623912781,15.649382023912764,18.140172805756137
55.868570938002705,132.29773686267333,5.801673985188199,5.227524823945714
71.90455625809979,88.48978655667926,8.483663875865268,2.569555349432881
40.09463674869312,113.08480955081018,4.0080254903306365,1.601506866087655
44.33702270397228,102.75013008607527,47.817522786473035,23.83355899376474
50.99651365087641,132.8470439982651,17.51218109273197,8.306520261371341
44.96524345883801,87.87552571967272,10.244913189580448,25.802728744407553
34.493365689338674,87.40417236728835,12.398150126423266,1.3517987097894866
50.68562974806027,91.00911031833967,58.85647473994422,7.575207628353564
39.37696286273895,68.1415641353529,3.3293910025700137,15.508470288000991
54.73592430635182,92.11367467478858,17.648892182171082,31.28194666675975
40.80575765766197,88.61301007669454,14.099888815863546,7.676592140803179
65.4993440501754,102.25590679714311,18.906886360061456,19.664181728043253
42.16746707663763,105.12633963665739,0.36552360812994467,43.427233174485394
46.77938483794324,128.1425625882383,41.13387045081393,19.135130181441724
58.135172173696695,114.25635757279075,53.79977073382504,5.3043128593169895
37.69135683566045,91.34644516506395,16.654309278867952,0.49406827488310445
52.27459934604129,86.52377992977463,23.857414810519163,40.81963372748363
63.07142754282428,107.37878757259759,51.149387156912525,0.42997728320522627
33.92516765438772,80.19650189469037,24.567949067850364,41.541155332083406
51.84633858532304,127.47188148781531,3.310210182482434,15.055274409391089
52.598827942484235,117.69160181081931,17.174042997051203,55.959836855853254
57.8182287177731,92.96236521842943,18.6644171406803,32.0674504604625
37.63049289121918,74.30298206363683,11.037490078456422,123.64388821694652
36.795433869157236,120.3080856124812,26.669806077667843,8.637572336965674
55.21941565616898,98.28190232121074,54.47353771524949,29.150505182229157
52.96984673233186,118.56724467960193,51.95752426108235,10.280980052458817
52.504928503458764,76.0835851180845,11.987285926072353,13.073746085703826
53.46448209496975,91.0093746556934,2.4035740910356838,19.75065815256231
43.19975278421509,100.07865549577275,83.78347978241413,41.3782812806478
52.322536971610035,100.70470890647113,36.51436221636886,82.80794073682617
52.93072473298681,93.24901792781135,2.662919194341268,29.243942206784503
42.85648581973632,109.34274898521248,50.72615881926552,10.817683871822837
68.65774511144757,83.98569355926108,40.78847862453727,10.941391516380483
54.73832920911788,97.8643077246806,14.631027719372984,26.75635551947331
38.08696502797351,101.80443447567848,17.8942757365815,5.456582401191886
56.5655360863383,107.71658251088124,10.183296868180271,2.3413333916132295
40.253183297726785,110.67422317133335,1.1263629848658758,8.75838663188233
57.87084603742452,83.13036862243196,8.165297726014822,6.77218212835652
61.58595579007404,76.98828743896567,32.47615822132357,7.028293794646111
41.7931768164829,119.16515232847763,0.0928556813268577,5.321223319189935
59.63376129244322,104.98471017969388,8.114277931803374,0.8600956187469465
54.12780926936498,88.7727019516517,10.155561897093563,0.3607120566389812
58.2206015999449,123.26727963283784,15.417660482477636,87.99955958224604
68.96792982653947,101.73511951439288,50.478509523060836,11.16439493784204
47.54611883997129,117.6894577609574,8.503542217815802,9.700774549106356
42.4626383564251,101.01277722115164,8.522129719169905,22.76665297252894
41.10485570374477,130.9112188732298,26.750179033311312,4.924505118818667
41.841897150345616,126.33011263664807,12.037555469846788,59.89912507479552
49.228982905858956,96.2655377728139,5.0876494740545075,30.867855637511724
53.41151974816644,114.57356426431534,12.045647011523101,1.873272772820139
52.766907993300194,109.68063924377721,3.036398438627741,10.811295480667795
58.27183249036024,120.52947336298523,3.881090064161935,42.258859202817064
50.13001891877907,85.52614809129844,13.797760856056353,57.911232062416644
64.53534077157317,110.29077189997659,10.85752432512014,12.599748862027846
47.35343166762044,115.87636730274382,49.265854705056256,19.00788345152873
77.20169166589619,73.61890770365329,9.000691660794566,3.655247785135971
56.25667347765006,82.25112231001337,17.37804767570544,94.58889372185625
41.42842443583717,69.4115173335985,20.00781545035696,5.270763300353666
39.29107501938888,95.95889748333164,0.26361889651318454,57.20018662987776
54.824724152431855,110.76313383693943,21.78536394071978,20.9762611893712
47.76537214674149,122.53535578144042,3.9211728039849643,18.716444457443878
57.14000494092092,101.11142170629662,64.91996544544853,14.377035051848823
54.73237624573545,124.42923318356938,3.2189380862036017,5.244700561039252
49.271710873431275,79.29847812677663,10.710022290732137,3.8845154004673454
41.532062819315954,74.44926340967268,1.7842687530100627,4.981697972410135
34.851527753141355,99.16678451655072,115.36163230301518,4.126669271091004
45.53485047932979,105.76098173408961,13.950937313164522,30.24481515145593
58.56398794323472,99.5095787785886,18.096386481778914,8.619512821461488
52.14093744130204,68.98836849940184,1.3886410165650833,1.1916601666553697
37.542612212880115,98.66319940730817,27.72272510431998,69.54168433053549
51.73180925851182,80.4329574924272,4.712056765005264,43.04641940052001
53.85317379728837,110.04508823245058,45.66629713623261,52.55309107613509
41.16142563798867,105.49897369145272,4.5917765632166665,105.60099538099414
51.53725105945528,85.90180320508966,4.231408596176317,3.8206739315237064
50.58208718446,92.2919962399496,0.7446868371534433,10.091637097877616
38.57029702169377,84.11179717166573,12.775715865909278,28.396069509625413
53.577873603482836,99.05981354090243,16.64088207352361,23.81590804842675
55.60784526368234,114.32713480751858,1.3593388035831295,3.342257695870137
60.830512431752766,85.21410930496684,29.880051871967446,33.8382600597263
60.53802052034903,107.56069773276766,12.076693005872434,5.083413344811726
36.22330632042909,92.04613572441339,14.863153091851938,5.067355079392861
40.62174960084877,88.10690751606484,11.623629435751607,15.39945968581674
55.1503526720866,98.39454460068163,10.241964025498426,17.97589048373838
55.13785950912209,84.4713651637094,16.403269142757495,17.354116910589347
55.150476863060476,91.69526041979228,3.3740601352191097,1.9189180594202748
88.52731490654722,82.03183161116728,4.01610172417251,41.986496225828475
55.70890510693167,129.47087699374583,39.578986565922804,6.174029953340311
61.35565640180599,100.52895327957593,58.41823418529371,2.774093219388006
59.54001763493203,89.50411738011121,9.34604374950277,43.91916196960067
56.51391251305798,103.20969866101333,6.31462731385332,62.313527055065585
46.84730755359654,98.31507925463755,20.656465301889142,39.628535689499245
57.589692204932675,96.68545600700166,10.509791352144926,33.163749394672244
42.27174785462428,109.21250050065137,0.5142829746529406,21.2982500239724
47.63181393259991,111.36261565070957,3.395672065990212,16.008295631397974
45.14636452170897,92.04248278584208,25.17366519706091,1.8200979350470161
50.81874139386323,91.3627263903298,21.512995646350713,10.500289998205297
73.14658566673509,95.87422454272534,0.5493971576888019,9.326241572612323
31.32734807408252,65.47118252896622,5.0198594773341,6.01544846952569
56.86260190374514,77.27213406702171,5.25523157901862,25.705111599941368
33.87284128810349,120.50311401166786,22.288294456557036,13.698649678353071
45.280681342105666,124.67451570251926,0.39814762584278807,1.6903889447111708
60.889505969673664,96.26445940665432,2.198721172027456,4.97392522360833
50.64280019095463,108.6483544458365,32.18036854592483,22.99340255194498
39.22255222070694,104.66875231815304,3.9335541890357066,1.5836968038982464
42.84696290740032,146.18321212682855,21.153981778411538,38.103972460884094
56.79597748934676,116.79362367151865,5.440972444179905,13.669740886241568
42.69633368282864,98.0812361277885,2.0948006696974266,13.101102748711819
52.16458589581975,85.66689339099361,5.572390328228946,17.949761531761496
50.45571839903814,75.90330519613642,25.621896261940638,34.822958258889535
43.483996523941826,103.05195453800835,38.71672674907859,8.548362678904304
71.43944089325325,88.65473882073545,35.465019999511284,22.66507795845702
56.33919022318011,78.66619435603488,10.12284978950177,16.681866820699472
29.74857413342393,90.3014067363621,22.0575355680919,6.212962912021415
51.86454314769428,83.77677994578407,4.587868206579616,42.17822870880717
43.38213535231612,125.30712452608847,6.938671772250337,31.933002675054652
58.52433334796224,113.22459635424175,45.331972572618085,21.48533138769752
42.07479261567299,99.88041038025074,0.26174376792570003,38.02011437083213
48.85263558533101,122.19916208335039,1.7877427926089826,40.3924127644106
55.049872789804574,101.16052461471428,4.661005604796304,24.644906418186217
58.657551941701215,87.08073698007604,0.5378107044863377,36.281737012418645
37.997035929442234,122.84686115904486,4.004060065805455,23.911593287439675
46.654987641590516,108.08365065526988,17.495374574887332,22.797485834577298
45.25054688839044,84.44130768510315,10.943726367356009,19.278728380443763
43.46670767426288,97.14491982874588,44.63726041643655,27.944407832521282
67.65454240281096,86.86572619922865,34.01391806038957,3.4538835092255797
54.049817109609556,79.25800403553495,8.365456103380641,42.55092636104307
150.0,-10.0,200.0,180.0
160.0,-20.0,220.0,190.0
170.0,-30.0,250.0,210.0
